	Meta data			
	Physical channel	 Start Time	 Sample Interval	 Sample Count
	Channel 0 (PXI1Slot5/0)	-0.48993584	0.00000704	100000
	Channel 1 (PXI1Slot5/1)	-0.48993584	0.00000704	100000
				
	Data			
Time	Channel 0 (PXI1Slot5/0)	 Channel 1 (PXI1Slot5/1)		
0.61754176	0.344396972	1.078558709		
0.6175488	0.344952472	1.078832406		
0.61755584	0.344396972	1.079927195		
0.61756288	0.344674722	1.078558709		
0.61756992	0.343563722	1.078285012		
0.61757696	0.343008222	1.0793798		
0.617584	0.343008222	1.077737618		
0.61759104	0.343563722	1.0793798		
0.61759808	0.344674722	1.0793798		
0.61760512	0.343563722	1.078011315		
0.61761216	0.341341722	1.0793798		
0.6176192	0.341341722	1.081843075		
0.61762624	0.338841972	1.079927195		
0.61763328	0.340786222	1.078558709		
0.61764032	0.341619472	1.0793798		
0.61764736	0.343285972	1.074453252		
0.6176544	0.338564222	1.07746392		
0.61766144	0.338564222	1.079653498		
0.61766848	0.338286472	1.077190223		
0.61767552	0.335508972	1.079927195		
0.61768256	0.333286972	1.085948532		
0.6176896	0.336064472	1.0793798		
0.61769664	0.333842472	1.082664166		
0.61770368	0.333564722	1.079927195		
0.61771072	0.336064472	1.079927195		
0.61771776	0.333009222	1.081569377		
0.6177248	0.335508972	1.080748286		
0.61773184	0.333009222	1.079927195		
0.61773888	0.334120222	1.081843075		
0.61774592	0.333564722	1.080200892		
0.61775296	0.333564722	1.078285012		
0.61776	0.332175972	1.078011315		
0.61776704	0.331898222	1.079927195		
0.61777408	0.328287472	1.079653498		
0.61778112	0.330787222	1.080748286		
0.61778816	0.328565222	1.080200892		
0.6177952	0.327731972	1.078832406		
0.61780224	0.325232222	1.079653498		
0.61780928	0.326065472	1.078832406		
0.61781632	0.326620972	1.078011315		
0.61782336	0.326620972	1.0793798		
0.6178304	0.325232222	1.078832406		
0.61783744	0.322732473	1.079653498		
0.61784448	0.321343723	1.083758955		
0.61785152	0.324398972	1.078832406		
0.61785856	0.322732473	1.079106103		
0.6178656	0.326065472	1.079927195		
0.61787264	0.320788223	1.08129568		
0.61787968	0.321621473	1.080748286		
0.61788672	0.320232723	1.083485257		
0.61789376	0.320510473	1.081021983		
0.6179008	0.318843973	1.080474589		
0.61790784	0.319121723	1.081843075		
0.61791488	0.315788723	1.08321156		
0.61792192	0.317455223	1.08129568		
0.61792896	0.318566223	1.082116772		
0.617936	0.315510973	1.08129568		
0.61794304	0.314677723	1.082937863		
0.61795008	0.316066473	1.080748286		
0.61795712	0.317177473	1.077737618		
0.61796416	0.313566723	1.081021983		
0.6179712	0.313566723	1.080748286		
0.61797824	0.312733473	1.084306349		
0.61798528	0.313288973	1.080748286		
0.61799232	0.311066973	1.081843075		
0.61799936	0.312733473	1.080748286		
0.6180064	0.312177973	1.080200892		
0.61801344	0.309955973	1.080200892		
0.61802048	0.308844973	1.080474589		
0.61802752	0.310511473	1.080200892		
0.61803456	0.309678223	1.081569377		
0.6180416	0.309400473	1.080200892		
0.61804864	0.309400473	1.081843075		
0.61805568	0.309122723	1.08129568		
0.61806272	0.308567223	1.078011315		
0.61806976	0.307178473	1.081569377		
0.6180768	0.306622973	1.082390469		
0.61808384	0.307178473	1.080474589		
0.61809088	0.306067473	1.080200892		
0.61809792	0.304956473	1.08129568		
0.61810496	0.305234223	1.082390469		
0.618112	0.304678723	1.081569377		
0.61811904	0.307733973	1.075000646		
0.61812608	0.304956473	1.081021983		
0.61813312	0.303845473	1.082390469		
0.61814016	0.301901223	1.081843075		
0.6181472	0.302178973	1.081843075		
0.61815424	0.302456723	1.079653498		
0.61816128	0.303567723	1.081569377		
0.61816832	0.303012223	1.080474589		
0.61817536	0.301067973	1.080474589		
0.6181824	0.300512473	1.0793798		
0.61818944	0.298845973	1.08129568		
0.61819648	0.298568223	1.079653498		
0.61820352	0.299679223	1.081569377		
0.61821056	0.299123723	1.081569377		
0.6182176	0.299956973	1.083485257		
0.61822464	0.298012723	1.079927195		
0.61823168	0.298845973	1.08129568		
0.61823872	0.297179473	1.081021983		
0.61824576	0.299123723	1.081569377		
0.6182528	0.297457223	1.082937863		
0.61825984	0.296623973	1.08129568		
0.61826688	0.294679724	1.081569377		
0.61827392	0.296901723	1.080748286		
0.61828096	0.298290473	1.078011315		
0.618288	0.294679724	1.081021983		
0.61829504	0.298012723	1.081843075		
0.61830208	0.296346223	1.081843075		
0.61830912	0.293013224	1.080748286		
0.61831616	0.293846474	1.081843075		
0.6183232	0.296346223	1.084306349		
0.61833024	0.294124224	1.081569377		
0.61833728	0.291902224	1.081021983		
0.61834432	0.293568724	1.082664166		
0.61835136	0.292179974	1.081569377		
0.6183584	0.292179974	1.083758955		
0.61836544	0.292735474	1.081569377		
0.61837248	0.293013224	1.080748286		
0.61837952	0.292179974	1.080748286		
0.61838656	0.293290974	1.084580046		
0.6183936	0.289680224	1.084032652		
0.61840064	0.288846974	1.082390469		
0.61840768	0.291346724	1.084306349		
0.61841472	0.291068974	1.082937863		
0.61842176	0.291624474	1.083758955		
0.6184288	0.294679724	1.081021983		
0.61843584	0.291624474	1.082390469		
0.61844288	0.291346724	1.086495926		
0.61844992	0.290791224	1.084032652		
0.61845696	0.291068974	1.08321156		
0.618464	0.292179974	1.081569377		
0.61847104	0.290235724	1.085948532		
0.61847808	0.291902224	1.082390469		
0.61848512	0.291902224	1.082937863		
0.61849216	0.294401974	1.082937863		
0.6184992	0.291346724	1.084306349		
0.61850624	0.292179974	1.08321156		
0.61851328	0.293846474	1.08129568		
0.61852032	0.292179974	1.085948532		
0.61852736	0.292457724	1.083485257		
0.6185344	0.292457724	1.084032652		
0.61854144	0.291346724	1.084032652		
0.61854848	0.291346724	1.08512744		
0.61855552	0.287735974	1.091148777		
0.61856256	0.290791224	1.083758955		
0.6185696	0.292179974	1.084853743		
0.61857664	0.291068974	1.084306349		
0.61858368	0.292735474	1.084306349		
0.61859072	0.294124224	1.08321156		
0.61859776	0.290791224	1.084580046		
0.6186048	0.290513474	1.082937863		
0.61861184	0.291068974	1.085948532		
0.61861888	0.293013224	1.084032652		
0.61862592	0.293846474	1.08129568		
0.61863296	0.291624474	1.084306349		
0.61864	0.292179974	1.084853743		
0.61864704	0.291902224	1.083758955		
0.61865408	0.291902224	1.084306349		
0.61866112	0.293013224	1.083485257		
0.61866816	0.291346724	1.08129568		
0.6186752	0.293846474	1.084032652		
0.61868224	0.294679724	1.083758955		
0.61868928	0.294401974	1.083758955		
0.61869632	0.293846474	1.082937863		
0.61870336	0.293568724	1.084306349		
0.6187104	0.293290974	1.082664166		
0.61871744	0.291068974	1.084032652		
0.61872448	0.292735474	1.084032652		
0.61873152	0.291624474	1.082116772		
0.61873856	0.292179974	1.082937863		
0.6187456	0.291624474	1.08321156		
0.61875264	0.294401974	1.081569377		
0.61875968	0.292179974	1.083758955		
0.61876672	0.292735474	1.084580046		
0.61877376	0.291902224	1.081569377		
0.6187808	0.291902224	1.085401137		
0.61878784	0.292179974	1.083758955		
0.61879488	0.290791224	1.082116772		
0.61880192	0.294124224	1.084580046		
0.61880896	0.291624474	1.082937863		
0.618816	0.294124224	1.084032652		
0.61882304	0.291346724	1.083485257		
0.61883008	0.293568724	1.08129568		
0.61883712	0.293290974	1.084032652		
0.61884416	0.291902224	1.08321156		
0.6188512	0.292457724	1.084853743		
0.61885824	0.291068974	1.082937863		
0.61886528	0.291068974	1.083485257		
0.61887232	0.291902224	1.083485257		
0.61887936	0.289957974	1.082390469		
0.6188864	0.291068974	1.082390469		
0.61889344	0.291902224	1.082116772		
0.61890048	0.288569224	1.082664166		
0.61890752	0.289957974	1.082937863		
0.61891456	0.290235724	1.084580046		
0.6189216	0.289680224	1.084032652		
0.61892864	0.291346724	1.08321156		
0.61893568	0.290235724	1.082390469		
0.61894272	0.291068974	1.083485257		
0.61894976	0.288569224	1.082390469		
0.6189568	0.288291474	1.084032652		
0.61896384	0.289402474	1.084853743		
0.61897088	0.286902724	1.084580046		
0.61897792	0.287180474	1.082390469		
0.61898496	0.289124724	1.082116772		
0.618992	0.291068974	1.080474589		
0.61899904	0.287458224	1.08129568		
0.61900608	0.287458224	1.082664166		
0.61901312	0.286069474	1.083485257		
0.61902016	0.286624974	1.08321156		
0.6190272	0.285236224	1.082390469		
0.61903424	0.287458224	1.083758955		
0.61904128	0.285236224	1.084306349		
0.61904832	0.286624974	1.08129568		
0.61905536	0.285791724	1.083485257		
0.6190624	0.285513974	1.083758955		
0.61906944	0.284402974	1.084032652		
0.61907648	0.283847474	1.081843075		
0.61908352	0.285236224	1.08321156		
0.61909056	0.284958474	1.08321156		
0.6190976	0.282458724	1.082116772		
0.61910464	0.283291974	1.08321156		
0.61911168	0.281347724	1.084306349		
0.61911872	0.281069974	1.083758955		
0.61912576	0.281069974	1.084306349		
0.6191328	0.279958974	1.084306349		
0.61913984	0.280792224	1.084032652		
0.61914688	0.280514474	1.083758955		
0.61915392	0.280792224	1.083758955		
0.61916096	0.277736974	1.082390469		
0.619168	0.277459224	1.084580046		
0.61917504	0.278847974	1.082937863		
0.61918208	0.275514974	1.083758955		
0.61918912	0.276070474	1.084853743		
0.61919616	0.276903724	1.084032652		
0.6192032	0.275792724	1.082937863		
0.61921024	0.277736974	1.082937863		
0.61921728	0.275237224	1.08321156		
0.61922432	0.275237224	1.082390469		
0.61923136	0.275792724	1.085948532		
0.6192384	0.273292974	1.084580046		
0.61924544	0.272737474	1.082664166		
0.61925248	0.273015224	1.084853743		
0.61925952	0.272459724	1.084306349		
0.61926656	0.269682224	1.086222229		
0.6192736	0.270237724	1.083485257		
0.61928064	0.269404474	1.084306349		
0.61928768	0.268571224	1.082116772		
0.61929472	0.269682224	1.083758955		
0.61930176	0.268293474	1.084032652		
0.6193088	0.268571224	1.084032652		
0.61931584	0.266071474	1.083758955		
0.61932288	0.266349224	1.08704332		
0.61932992	0.266904724	1.086495926		
0.61933696	0.262738475	1.084032652		
0.619344	0.266349224	1.081569377		
0.61935104	0.263571725	1.084032652		
0.61935808	0.263571725	1.082937863		
0.61936512	0.262460725	1.08321156		
0.61937216	0.261905225	1.084853743		
0.6193792	0.262182975	1.082937863		
0.61938624	0.260794225	1.082116772		
0.61939328	0.261071975	1.084306349		
0.61940032	0.257461225	1.084853743		
0.61940736	0.257738975	1.084032652		
0.6194144	0.257738975	1.084580046		
0.61942144	0.254405975	1.085948532		
0.61942848	0.254683725	1.087590714		
0.61943552	0.255794725	1.084306349		
0.61944256	0.255516975	1.083758955		
0.6194496	0.256072475	1.084032652		
0.61945664	0.254405975	1.08704332		
0.61946368	0.254128225	1.082664166		
0.61947072	0.253017225	1.085674835		
0.61947776	0.252461725	1.086769623		
0.6194848	0.249406475	1.089780292		
0.61949184	0.249684225	1.0889592		
0.61949888	0.249406475	1.087317017		
0.61950592	0.248295475	1.087590714		
0.61951296	0.249406475	1.086222229		
0.61952	0.248850975	1.087590714		
0.61952704	0.249684225	1.08704332		
0.61953408	0.247739975	1.087317017		
0.61954112	0.246628975	1.086222229		
0.61954816	0.244129225	1.086495926		
0.6195552	0.246073475	1.08704332		
0.61956224	0.245795725	1.086769623		
0.61956928	0.245517975	1.088411806		
0.61957632	0.244406975	1.08704332		
0.61958336	0.244962475	1.087864412		
0.6195904	0.244684725	1.084580046		
0.61959744	0.243573725	1.08704332		
0.61960448	0.242462725	1.086495926		
0.61961152	0.242184975	1.086222229		
0.61961856	0.243018225	1.087590714		
0.6196256	0.241907225	1.087864412		
0.61963264	0.240796225	1.086769623		
0.61963968	0.240796225	1.086222229		
0.61964672	0.244129225	1.08704332		
0.61965376	0.240796225	1.085948532		
0.6196608	0.241073975	1.086495926		
0.61966784	0.240796225	1.08704332		
0.61967488	0.240240725	1.087590714		
0.61968192	0.239962975	1.088411806		
0.61968896	0.237740975	1.086769623		
0.619696	0.239407475	1.087317017		
0.61970304	0.239685225	1.086495926		
0.61971008	0.237185475	1.086222229		
0.61971712	0.238574225	1.086769623		
0.61972416	0.237740975	1.087317017		
0.6197312	0.236907726	1.087317017		
0.61973824	0.237463225	1.085674835		
0.61974528	0.235518976	1.086495926		
0.61975232	0.236074476	1.086222229		
0.61975936	0.238018725	1.086495926		
0.6197664	0.237463225	1.083758955		
0.61977344	0.236907726	1.087317017		
0.61978048	0.236352226	1.085948532		
0.61978752	0.235241226	1.08704332		
0.61979456	0.235241226	1.085948532		
0.6198016	0.233019226	1.087317017		
0.61980864	0.234407976	1.08704332		
0.61981568	0.235518976	1.084580046		
0.61982272	0.234407976	1.088138109		
0.61982976	0.233852476	1.08704332		
0.6198368	0.233574726	1.088411806		
0.61984384	0.234130226	1.087590714		
0.61985088	0.233019226	1.087590714		
0.61985792	0.233852476	1.087317017		
0.61986496	0.235518976	1.086495926		
0.619872	0.234130226	1.086495926		
0.61987904	0.233019226	1.087864412		
0.61988608	0.233574726	1.087590714		
0.61989312	0.233296976	1.088138109		
0.61990016	0.233296976	1.088138109		
0.6199072	0.233019226	1.088411806		
0.61991424	0.233296976	1.087590714		
0.61992128	0.232463726	1.08704332		
0.61992832	0.231630476	1.089506594		
0.61993536	0.233296976	1.088411806		
0.6199424	0.231630476	1.086222229		
0.61994944	0.231908226	1.087317017		
0.61995648	0.231352726	1.0889592		
0.61996352	0.231630476	1.088411806		
0.61997056	0.231630476	1.089780292		
0.6199776	0.233296976	1.087317017		
0.61998464	0.228575226	1.090053989		
0.61999168	0.234963476	1.08704332		
0.61999872	0.229686226	1.090327686		
0.62000576	0.229963976	1.089506594		
0.6200128	0.229963976	1.088685503		
0.62001984	0.228852976	1.0889592		
0.62002688	0.229686226	1.090601383		
0.62003392	0.230519476	1.090601383		
0.62004096	0.229963976	1.090053989		
0.620048	0.228852976	1.089780292		
0.62005504	0.230241726	1.090601383		
0.62006208	0.230241726	1.090053989		
0.62006912	0.230241726	1.090327686		
0.62007616	0.229130726	1.090327686		
0.6200832	0.229130726	1.089232897		
0.62009024	0.230241726	1.0889592		
0.62009728	0.230241726	1.088411806		
0.62010432	0.228297476	1.0889592		
0.62011136	0.228852976	1.090327686		
0.6201184	0.228852976	1.089780292		
0.62012544	0.233296976	1.086495926		
0.62013248	0.229963976	1.091148777		
0.62013952	0.228297476	1.091696172		
0.62014656	0.231074976	1.089232897		
0.6201536	0.230241726	1.090053989		
0.62016064	0.229963976	1.088411806		
0.62016768	0.229130726	1.091148777		
0.62017472	0.227741976	1.089780292		
0.62018176	0.229686226	1.09087508		
0.6201888	0.229408476	1.09087508		
0.62019584	0.228575226	1.091696172		
0.62020288	0.230797226	1.091148777		
0.62020992	0.230519476	1.09087508		
0.62021696	0.229963976	1.092243566		
0.620224	0.228575226	1.091422474		
0.62023104	0.228297476	1.088685503		
0.62023808	0.231908226	1.089506594		
0.62024512	0.228852976	1.089780292		
0.62025216	0.228297476	1.091969869		
0.6202592	0.228297476	1.092243566		
0.62026624	0.230797226	1.090327686		
0.62027328	0.228575226	1.091696172		
0.62028032	0.229963976	1.0889592		
0.62028736	0.231352726	1.091696172		
0.6202944	0.230797226	1.090327686		
0.62030144	0.226908726	1.089232897		
0.62030848	0.229408476	1.090327686		
0.62031552	0.230519476	1.090327686		
0.62032256	0.230797226	1.09087508		
0.6203296	0.228575226	1.091148777		
0.62033664	0.228575226	1.091969869		
0.62034368	0.229963976	1.089506594		
0.62035072	0.231074976	1.089506594		
0.62035776	0.228575226	1.089780292		
0.6203648	0.230241726	1.093064657		
0.62037184	0.227741976	1.090327686		
0.62037888	0.229963976	1.089780292		
0.62038592	0.228852976	1.088685503		
0.62039296	0.227464226	1.090601383		
0.6204	0.229408476	1.0889592		
0.62040704	0.229130726	1.0889592		
0.62041408	0.226075476	1.093064657		
0.62042112	0.228019726	1.092517263		
0.62042816	0.226075476	1.092243566		
0.6204352	0.226630976	1.091148777		
0.62044224	0.228297476	1.091148777		
0.62044928	0.227741976	1.089506594		
0.62045632	0.226630976	1.09087508		
0.62046336	0.226075476	1.091422474		
0.6204704	0.225519976	1.090327686		
0.62047744	0.226075476	1.090327686		
0.62048448	0.226353226	1.091148777		
0.62049152	0.223297976	1.090601383		
0.62049856	0.224964476	1.091148777		
0.6205056	0.225797726	1.091148777		
0.62051264	0.224686726	1.090327686		
0.62051968	0.223020226	1.089780292		
0.62052672	0.221631476	1.091696172		
0.62053376	0.224131226	1.091148777		
0.6205408	0.223020226	1.090601383		
0.62054784	0.222186976	1.090327686		
0.62055488	0.222742476	1.090053989		
0.62056192	0.222464726	1.088411806		
0.62056896	0.221909226	1.09279096		
0.620576	0.221631476	1.092243566		
0.62058304	0.220798226	1.091969869		
0.62059008	0.220520476	1.091969869		
0.62059712	0.221353726	1.091969869		
0.62060416	0.218298476	1.091696172		
0.6206112	0.217742976	1.090601383		
0.62061824	0.220242726	1.089780292		
0.62062528	0.218020726	1.090327686		
0.62063232	0.220242726	1.09087508		
0.62063936	0.218853976	1.089232897		
0.6206464	0.217465226	1.091969869		
0.62065344	0.218020726	1.089506594		
0.62066048	0.216631976	1.090053989		
0.62066752	0.214687726	1.089232897		
0.62067456	0.214409976	1.092517263		
0.6206816	0.214132226	1.09087508		
0.62068864	0.215243226	1.086769623		
0.62069568	0.214687726	1.091148777		
0.62070272	0.211910226	1.091422474		
0.62070976	0.211632476	1.091422474		
0.6207168	0.210521476	1.091422474		
0.62072384	0.211076976	1.090053989		
0.62073088	0.211632476	1.091696172		
0.62073792	0.210799226	1.091148777		
0.62074496	0.208854976	1.092243566		
0.620752	0.208577226	1.091696172		
0.62075904	0.208021727	1.089780292		
0.62076608	0.209132726	1.091148777		
0.62077312	0.208577226	1.0889592		
0.62078016	0.205244227	1.091969869		
0.6207872	0.205521977	1.092243566		
0.62079424	0.207466227	1.090053989		
0.62080128	0.205521977	1.091696172		
0.62080832	0.206632977	1.091422474		
0.62081536	0.205244227	1.09087508		
0.6208224	0.203299977	1.090053989		
0.62082944	0.203022227	1.091148777		
0.62083648	0.201633477	1.09087508		
0.62084352	0.201911227	1.091969869		
0.62085056	0.203855477	1.085674835		
0.6208576	0.201077977	1.090327686		
0.62086464	0.199411477	1.090327686		
0.62087168	0.200522477	1.092517263		
0.62087872	0.198855977	1.091422474		
0.62088576	0.199133727	1.091696172		
0.6208928	0.197467227	1.090327686		
0.62089984	0.195522977	1.090327686		
0.62090688	0.193578727	1.0985386		
0.62091392	0.196356227	1.09087508		
0.62092096	0.194411977	1.091422474		
0.620928	0.193578727	1.091148777		
0.62093504	0.194689727	1.091696172		
0.62094208	0.194689727	1.091696172		
0.62094912	0.192467727	1.090327686		
0.62095616	0.191356727	1.09087508		
0.6209632	0.191078977	1.092243566		
0.62097024	0.191356727	1.092517263		
0.62097728	0.189967977	1.091696172		
0.62098432	0.189967977	1.090053989		
0.62099136	0.189412477	1.090327686		
0.6209984	0.189412477	1.089780292		
0.62100544	0.187745977	1.090601383		
0.62101248	0.187468227	1.089780292		
0.62101952	0.187745977	1.090053989		
0.62102656	0.186634977	1.091969869		
0.6210336	0.185801727	1.090601383		
0.62104064	0.188023727	1.087317017		
0.62104768	0.186357227	1.091969869		
0.62105472	0.184690727	1.09087508		
0.62106176	0.184412977	1.091422474		
0.6210688	0.183579727	1.093338354		
0.62107584	0.182190977	1.091148777		
0.62108288	0.181635477	1.092243566		
0.62108992	0.179413478	1.091696172		
0.62109696	0.181913227	1.090327686		
0.621104	0.181357727	1.09087508		
0.62111104	0.179413478	1.091969869		
0.62111808	0.177191478	1.09087508		
0.62112512	0.174691728	1.093885749		
0.62113216	0.180246727	1.091969869		
0.6211392	0.177191478	1.091969869		
0.62114624	0.177469228	1.090327686		
0.62115328	0.176635978	1.091148777		
0.62116032	0.176358228	1.091969869		
0.62116736	0.176635978	1.090601383		
0.6211744	0.173858478	1.091148777		
0.62118144	0.174413978	1.091969869		
0.62118848	0.175247228	1.090601383		
0.62119552	0.174969478	1.0889592		
0.62120256	0.174413978	1.091148777		
0.6212096	0.172469728	1.092243566		
0.62121664	0.173302978	1.091148777		
0.62122368	0.172747478	1.090601383		
0.62123072	0.171914228	1.092517263		
0.62123776	0.171636478	1.091148777		
0.6212448	0.171358728	1.090327686		
0.62125184	0.171358728	1.091969869		
0.62125888	0.172747478	1.088685503		
0.62126592	0.169414478	1.09087508		
0.62127296	0.171358728	1.091969869		
0.62128	0.171080978	1.089780292		
0.62128704	0.168858978	1.095801629		
0.62129408	0.170247728	1.089506594		
0.62130112	0.170803228	1.09087508		
0.62130816	0.169414478	1.092517263		
0.6213152	0.168581228	1.091696172		
0.62132224	0.167470228	1.090327686		
0.62132928	0.169414478	1.092243566		
0.62133632	0.168581228	1.091422474		
0.62134336	0.168858978	1.091422474		
0.6213504	0.169969978	1.09087508		
0.62135744	0.168303478	1.092243566		
0.62136448	0.169692228	1.090053989		
0.62137152	0.166636978	1.091696172		
0.62137856	0.168025728	1.090601383		
0.6213856	0.168025728	1.090601383		
0.62139264	0.169414478	1.091696172		
0.62139968	0.169969978	1.088138109		
0.62140672	0.168025728	1.090601383		
0.62141376	0.168025728	1.092517263		
0.6214208	0.166081478	1.0889592		
0.62142784	0.168581228	1.090601383		
0.62143488	0.168025728	1.091969869		
0.62144192	0.167747978	1.093064657		
0.62144896	0.169136728	1.093612051		
0.621456	0.167192478	1.089780292		
0.62146304	0.165525978	1.091422474		
0.62147008	0.165803728	1.09087508		
0.62147712	0.166359228	1.091422474		
0.62148416	0.165803728	1.090327686		
0.6214912	0.165525978	1.092243566		
0.62149824	0.166914728	1.091422474		
0.62150528	0.169414478	1.089506594		
0.62151232	0.166359228	1.09279096		
0.62151936	0.168025728	1.090601383		
0.6215264	0.164414978	1.091422474		
0.62153344	0.166636978	1.091422474		
0.62154048	0.167470228	1.091969869		
0.62154752	0.168025728	1.091422474		
0.62155456	0.169136728	1.08704332		
0.6215616	0.169414478	1.084853743		
0.62156864	0.164970478	1.090327686		
0.62157568	0.165525978	1.091422474		
0.62158272	0.165803728	1.090327686		
0.62158976	0.166359228	1.091422474		
0.6215968	0.165803728	1.09087508		
0.62160384	0.165803728	1.09087508		
0.62161088	0.165248228	1.089232897		
0.62161792	0.166081478	1.090053989		
0.62162496	0.167747978	1.090327686		
0.621632	0.166914728	1.09087508		
0.62163904	0.165803728	1.089780292		
0.62164608	0.165803728	1.091148777		
0.62165312	0.165803728	1.091148777		
0.62166016	0.164692728	1.092517263		
0.6216672	0.165248228	1.090601383		
0.62167424	0.165525978	1.092517263		
0.62168128	0.165803728	1.089780292		
0.62168832	0.169692228	1.088685503		
0.62169536	0.167470228	1.090053989		
0.6217024	0.163581728	1.091696172		
0.62170944	0.163859478	1.091696172		
0.62171648	0.164414978	1.089780292		
0.62172352	0.167470228	1.08704332		
0.62173056	0.163859478	1.091696172		
0.6217376	0.163581728	1.093885749		
0.62174464	0.165803728	1.092517263		
0.62175168	0.163303978	1.094159446		
0.62175872	0.164414978	1.094159446		
0.62176576	0.165248228	1.093338354		
0.6217728	0.164414978	1.093338354		
0.62177984	0.163581728	1.093338354		
0.62178688	0.166081478	1.092517263		
0.62179392	0.164692728	1.091969869		
0.62180096	0.162192978	1.09279096		
0.621808	0.162470728	1.09279096		
0.62181504	0.162470728	1.093064657		
0.62182208	0.164137228	1.093612051		
0.62182912	0.164414978	1.093338354		
0.62183616	0.164137228	1.094980537		
0.6218432	0.161359728	1.093064657		
0.62185024	0.164137228	1.093885749		
0.62185728	0.164692728	1.093338354		
0.62186432	0.163026228	1.094159446		
0.62187136	0.163859478	1.094159446		
0.6218784	0.162470728	1.092517263		
0.62188544	0.163026228	1.09279096		
0.62189248	0.163581728	1.091422474		
0.62189952	0.162470728	1.094980537		
0.62190656	0.161637478	1.093338354		
0.6219136	0.162192978	1.093338354		
0.62192064	0.162192978	1.09087508		
0.62192768	0.161081978	1.093612051		
0.62193472	0.162192978	1.093064657		
0.62194176	0.158859978	1.094433143		
0.6219488	0.161359728	1.093064657		
0.62195584	0.160526478	1.093064657		
0.62196288	0.161081978	1.09279096		
0.62196992	0.161081978	1.09279096		
0.62197696	0.161915228	1.093064657		
0.621984	0.159970978	1.091696172		
0.62199104	0.160804228	1.092517263		
0.62199808	0.155804728	1.099633388		
0.62200512	0.158859978	1.092517263		
0.62201216	0.158859978	1.093064657		
0.6220192	0.156637978	1.093338354		
0.62202624	0.157193478	1.093612051		
0.62203328	0.157748978	1.09470684		
0.62204032	0.158026728	1.091696172		
0.62204736	0.157471228	1.092243566		
0.6220544	0.156360228	1.093612051		
0.62206144	0.156915728	1.09279096		
0.62206848	0.154971478	1.093338354		
0.62207552	0.155249228	1.09279096		
0.62208256	0.155249228	1.093338354		
0.6220896	0.156082478	1.093338354		
0.62209664	0.154415978	1.093064657		
0.62210368	0.154415978	1.093612051		
0.62211072	0.153027228	1.091969869		
0.62211776	0.153304978	1.092243566		
0.6221248	0.153582728	1.094159446		
0.62213184	0.153027228	1.093338354		
0.62213888	0.153582728	1.09279096		
0.62214592	0.152749478	1.092517263		
0.62215296	0.149138729	1.093885749		
0.62216	0.147472229	1.097991206		
0.62216704	0.151082978	1.091696172		
0.62217408	0.149138729	1.094433143		
0.62218112	0.148860979	1.093064657		
0.62218816	0.146638979	1.091696172		
0.6221952	0.147749979	1.091969869		
0.62220224	0.147194479	1.094159446		
0.62220928	0.145805729	1.091696172		
0.62221632	0.146361229	1.09279096		
0.62222336	0.144972479	1.095527931		
0.6222304	0.145805729	1.094980537		
0.62223744	0.145805729	1.093612051		
0.62224448	0.144694729	1.093612051		
0.62225152	0.143861479	1.093885749		
0.62225856	0.143861479	1.094159446		
0.6222656	0.143583729	1.09470684		
0.62227264	0.142194979	1.089780292		
0.62227968	0.140250729	1.093885749		
0.62228672	0.139695229	1.093885749		
0.62229376	0.140528479	1.092517263		
0.6223008	0.139139729	1.091422474		
0.62230784	0.138306479	1.093338354		
0.62231488	0.138584229	1.092517263		
0.62232192	0.138028729	1.092243566		
0.62232896	0.136639979	1.094433143		
0.622336	0.134973479	1.091422474		
0.62234304	0.134417979	1.092517263		
0.62235008	0.134973479	1.093612051		
0.62235712	0.134417979	1.092517263		
0.62236416	0.133862479	1.093612051		
0.6223712	0.134417979	1.092243566		
0.62237824	0.134973479	1.089506594		
0.62238528	0.132473729	1.094433143		
0.62239232	0.132195979	1.091696172		
0.62239936	0.132195979	1.093064657		
0.6224064	0.130807229	1.091422474		
0.62241344	0.129973979	1.093338354		
0.62242048	0.128862979	1.091969869		
0.62242752	0.127474229	1.093064657		
0.62243456	0.131918229	1.088685503		
0.6224416	0.128029729	1.093064657		
0.62244864	0.127751979	1.093064657		
0.62245568	0.125252229	1.093885749		
0.62246272	0.126640979	1.09279096		
0.62246976	0.127751979	1.092243566		
0.6224768	0.127196479	1.09279096		
0.62248384	0.125529979	1.09279096		
0.62249088	0.124696729	1.093338354		
0.62249792	0.123030229	1.091696172		
0.62250496	0.123307979	1.09470684		
0.622512	0.12191923	1.093612051		
0.62251904	0.12053048	1.093064657		
0.62252608	0.12164148	1.093338354		
0.62253312	0.12164148	1.091148777		
0.62254016	0.12191923	1.094159446		
0.6225472	0.11969723	1.091148777		
0.62255424	0.11969723	1.094159446		
0.62256128	0.11858623	1.091148777		
0.62256832	0.11997498	1.092517263		
0.62257536	0.11914173	1.091696172		
0.6225824	0.11553098	1.092243566		
0.62258944	0.11719748	1.091696172		
0.62259648	0.11830848	1.089506594		
0.62260352	0.11219798	1.097443811		
0.62261056	0.11553098	1.092517263		
0.6226176	0.11580873	1.092243566		
0.62262464	0.11469773	1.092517263		
0.62263168	0.11525323	1.093885749		
0.62263872	0.11497548	1.09279096		
0.62264576	0.11441998	1.093885749		
0.6226528	0.11303123	1.092243566		
0.62265984	0.11192023	1.091148777		
0.62266688	0.11330898	1.093064657		
0.62267392	0.11164248	1.091422474		
